source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
rule_spell_level,Spell Level,GATES,rule_deity,Deity,direct supplication required,upper spell levels,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
sys_alignment,Alignment,MODIFIES,rule_deity,Deity,judged on faithfulness,at supplication,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_deity,Deity,TRIGGERS,rule_atonement,Atonement,deed or sacrifice required,at deity discretion,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_deity,Deity,OVERRIDES,rule_cleric_spells,Cleric Spells,may substitute or deny,at deity discretion,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_prayer,Prayer and Meditation,GATES,rule_cleric_spells,Cleric Spells,method of acquisition,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_prayer,Prayer and Meditation,CONSUMES,rule_time,Time,hours required,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_cleric_spells,Cleric Spells,CONSUMES,spell_component_material,Material Component,caster must supply,material not bestowed,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_druid_spells,Druid Spells,CONSUMES,spell_component_material,Material Component,all druid spells require,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_spell_memorization,Spell Memorization,CONSUMES,rule_time,Time,scales with spell level,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_rest,Rest and Nourishment,GATES,rule_spell_memorization,Spell Memorization,mind must be rested,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_spell_memorization,Spell Memorization,ALTERNATIVE_TO,rule_spell_memorization,Spell Memorization,same spell may be memorized repeatedly,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_magic_user_spells,Magic-User Spells,CONSUMES,spell_component_material,Material Component,caster must supply,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_movement_scale,Movement Scale,MODIFIES,ex_movement_rate,Movement Rate,varies by situation,,PHB,39,SCALE,TRUE,prose-sweep,core
rule_monster_term,Monster,FEEDS_INTO,cbt_encounter_reactions,Encounter Reactions,outcome depends on nature and action,,PHB,40,MONSTER THE TERM,TRUE,prose-sweep,core
rule_availability,Availability,GATES,hench_hirelings,Hirelings,type must be present locally,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
money_gp,Money,MODIFIES,hench_hirelings,Hirelings,wage and bonus affect success,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
abil_charisma,Charisma,MODIFIES,hench_hirelings,Hirelings,hiring success,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
hench_hirelings,Hirelings,EXCLUDED_FROM,cha_max_henchmen,Maximum Henchmen,number not capped by charisma,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
hench_hirelings,Hirelings,CONSUMES,money_gp,Money,wages and salaries,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
hench_loyalty,Loyalty,MODIFIES,hench_hirelings,Hirelings,same loyalty rules apply,,PHB,39,HIRELINGS,TRUE,prose-sweep,core
cha_max_henchmen,Maximum Henchmen,CONSTRAINS,hench_henchmen,Henchmen,number attracted,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,DERIVED_FROM,race,Race,always of a character race,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,DERIVED_FROM,sys_classes,Character Class,always of a character class,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,EXCLUDES,rule_player_character,Player Character,never player characters,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
sys_alignment,Alignment,MODIFIES,hench_loyalty,Loyalty,compatibility required,radical difference,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,CONSUMES,money_gp,Money,recruitment costs,inns notices criers bribes,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,CONSUMES,money_gp,Money,wage support and upkeep,ongoing,PHB,39,HENCHMEN,TRUE,prose-sweep,core
race,Race,MODIFIES,hench_henchmen,Henchmen,recruitment difficulty,non-human harder to locate,PHB,39,HENCHMEN,TRUE,prose-sweep,core
campaign_circumstances,Campaign Circumstances,MODIFIES,hench_henchmen,Henchmen,availability of non-humans,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_henchmen,Henchmen,CONSUMES,sys_treasure,Treasure,share of money and magic,on adventures,PHB,39,HENCHMEN,TRUE,prose-sweep,core
sys_treasure,Treasure,FEEDS_INTO,hench_experience,Henchman Experience,share generates experience,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
hench_experience,Henchman Experience,MODIFIES,exp_level,Experience Level,reduced award,acting under direction,PHB,39,HENCHMEN,TRUE,prose-sweep,core
rule_direction,Degree of Direction,MODIFIES,hench_experience,Henchman Experience,further reduced,when closely directed,PHB,39,HENCHMEN,TRUE,prose-sweep,core
money_gp,Money,MODIFIES,hench_loyalty,Loyalty,remuneration and bonuses,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
rule_adventuring_involvement,Adventuring Involvement,MODIFIES,hench_loyalty,Loyalty,degree of participation,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
rule_character_actions,Character Actions,MODIFIES,hench_loyalty,Loyalty,what is required of them,,PHB,39,HENCHMEN,TRUE,prose-sweep,core
wpn_range,Weapon Range,MODIFIES,wpn_type_vs_ac,Armor Class Adjustment,penalty at longer ranges,,PHB,38,WEAPON TYPES GENERAL DATA,TRUE,prose-sweep,optional
enc_encumbrance,Encumbrance,MODIFIES,ex_movement_rate,Movement Rate,rate reduced by load,,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
enc_encumbrance,Encumbrance,MODIFIES,cbt_initiative,Initiative,reaction slowed,heavier loads,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
abil_strength,Strength,MODIFIES,enc_encumbrance,Encumbrance,penalties and bonuses,,PHB,102,ENCUMBRANCE,TRUE,prose-sweep,core
sys_armor,Armor,FEEDS_INTO,enc_encumbrance,Encumbrance,worn weight,,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
rule_volume,Volume and Bulk,FEEDS_INTO,enc_encumbrance,Encumbrance,bulk as critical as weight,,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
sys_treasure,Treasure,FEEDS_INTO,enc_encumbrance,Encumbrance,carried loot adds load,,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
rule_accessibility,Item Accessibility,CONSTRAINS,sys_equipment,Equipment,must be readily reachable,,PHB,101,ENCUMBRANCE,TRUE,prose-sweep,core
ex_movement_rate,Movement Rate,FEEDS_INTO,time_segment_round_turn,Round and Segment,distance per unit time,,PHB,102,MOVEMENT TIME AND DISTANCE FACTORS,TRUE,prose-sweep,core
rule_terrain,Terrain,MODIFIES,ex_movement_rate,Movement Rate,outdoor rate varies,,PHB,102,MOVEMENT OUTDOORS,TRUE,prose-sweep,core
ex_mapping,Mapping,MODIFIES,ex_movement_rate,Movement Rate,movement greatly slowed,,PHB,102,MOVEMENT IN CITIES,TRUE,prose-sweep,core
rule_light,Light,GATES,ex_mapping,Mapping,light required to map,,PHB,102,MOVEMENT IN CITIES,TRUE,prose-sweep,core
race_infravision,Infravision,EXCLUDED_FROM,ex_mapping,Mapping,not suitable for mapping,,PHB,102,MOVEMENT IN CITIES,TRUE,prose-sweep,core
cbt_pursuit_evasion,Pursuit and Evasion,EXCLUDES,ex_mapping,Mapping,no mapping at speed,pursuing or pursued,PHB,102,MOVEMENT IN CITIES,TRUE,prose-sweep,core
rule_trail_marking,Trail Marking,EXCLUDED_FROM,ex_mapping,Mapping,markers unreliable underground,,PHB,102,MOVEMENT IN CITIES,TRUE,prose-sweep,core
rule_light_source,Light Source,FEEDS_INTO,rule_light,Light,radius of illumination,,PHB,102,LIGHT,TRUE,prose-sweep,core
rule_light_source,Light Source,CONSUMES,rule_time,Time,burning time,,PHB,102,LIGHT,TRUE,prose-sweep,core
rule_light_source,Light Source,CONSUMES,rule_oil,Oil,fuel consumed,lanterns,PHB,102,LIGHT,TRUE,prose-sweep,core
item_magic_weapon,Magic Weapon,FEEDS_INTO,rule_light,Light,magic swords illuminate,,PHB,102,LIGHT,TRUE,prose-sweep,core
race_infravision,Infravision,GATES,ex_light_vision,Vision,sight without light,,PHB,102,INFRAVISION,TRUE,prose-sweep,core
rule_light,Light,OVERRIDES,race_infravision,Infravision,spoiled by illumination,,PHB,102,INFRAVISION,TRUE,prose-sweep,core
rule_heat,Heat,OVERRIDES,race_infravision,Infravision,spoiled by great heat,,PHB,102,INFRAVISION,TRUE,prose-sweep,core
race_infravision,Infravision,CONSTRAINS,thief_hide_in_shadows,Hide in Shadows,body heat betrays the thief,unless masked,PHB,102,INFRAVISION,TRUE,prose-sweep,core
rule_heat,Heat,MODIFIES,thief_hide_in_shadows,Hide in Shadows,masks body heat,versus infravision,PHB,102,INFRAVISION,TRUE,prose-sweep,core
rule_ultravision,Ultravision,GATES,ex_light_vision,Vision,sight in night darkness,,PHB,102,ULTRAVISION,TRUE,prose-sweep,core
thief_move_silently,Move Silently,GATES,cbt_surprise,Surprise,improved chance to surprise,,PHB,102,SILENT MOVEMENT,TRUE,prose-sweep,core
item_boots_elvenkind,Boots of Elvenkind,ALTERNATIVE_TO,thief_move_silently,Move Silently,silent movement by item,,PHB,102,SILENT MOVEMENT,TRUE,prose-sweep,core
rule_noise,Noise,OVERRIDES,cbt_surprise,Surprise,negates surprise chance,,PHB,102,SURPRISE,TRUE,prose-sweep,core
rule_light,Light,OVERRIDES,cbt_surprise,Surprise,negates surprise chance,,PHB,102,SURPRISE,TRUE,prose-sweep,core
cbt_surprise,Surprise,CONSUMES,time_segment_round_turn,Segment,segments lost by surprised party,,PHB,102,SURPRISE,TRUE,prose-sweep,core
monster_surprise,Monster Surprise Rating,MODIFIES,cbt_surprise,Surprise,better or worse than standard,,PHB,102,SURPRISE,TRUE,prose-sweep,core
cbt_surprise,Surprise,FEEDS_INTO,cbt_initiative,Initiative,free action during lost time,,PHB,102,SURPRISE,TRUE,prose-sweep,core
rule_awareness,Awareness,OVERRIDES,cbt_surprise,Surprise,cannot be surprised if aware,unless mutually unaware,PHB,103,SURPRISE,TRUE,prose-sweep,core
rule_invisibility,Invisibility,MODIFIES,cbt_surprise,Surprise,improves surprise chance,,PHB,102,INVISIBLE MOVEMENT,TRUE,prose-sweep,core
spell_haste,Haste,TRIGGERS,rule_aging,Aging,ages the recipients,speeded metabolism,PHB,84,HASTE,TRUE,prose-sweep,core
spell_haste,Haste,MODIFIES,ex_movement_rate,Movement Rate,doubled,,PHB,84,HASTE,TRUE,prose-sweep,core
spell_haste,Haste,MODIFIES,cbt_attacks_per_round,Attacks Per Melee Round,doubled,,PHB,84,HASTE,TRUE,prose-sweep,core
spell_haste,Haste,EXCLUDES,rule_spell_casting,Casting a Spell,casting not accelerated,,PHB,84,HASTE,TRUE,prose-sweep,core
spell_haste,Haste,OVERRIDES,spell_slow,Slow,negates the effect,,PHB,84,HASTE,TRUE,prose-sweep,core
exp_level,Experience Level,CONSTRAINS,spell_haste,Haste,number of creatures affected,,PHB,84,HASTE,TRUE,prose-sweep,core
spell_polymorph_other,Polymorph Other,MODIFIES,sys_ability_scores,Ability Scores,acquires new form's abilities,on success,PHB,86,POLYMORPH OTHER,TRUE,prose-sweep,core
abil_intelligence,Intelligence,MODIFIES,spell_polymorph_other,Polymorph Other,resists personality change,,PHB,86,POLYMORPH OTHER,TRUE,prose-sweep,core
spell_statue,Statue,TRIGGERS,save_petrify,Saving Throw vs Petrification,related transformation,,PHB,89,STATUE,TRUE,prose-sweep,core
spell_death_spell,Death Spell,EXCLUDES,rule_lycanthropy,Lycanthropy,does not affect lycanthropes,,PHB,83,DEATH SPELL,TRUE,prose-sweep,core
monster_hd,Hit Dice,CONSTRAINS,spell_death_spell,Death Spell,number slain by victim hit dice,,PHB,83,DEATH SPELL,TRUE,prose-sweep,core
spell_cure_disease,Cure Disease,OVERRIDES,rule_disease,Disease,cures affliction,,PHB,49,CURE DISEASE,TRUE,prose-sweep,core
spell_neutralize_poison,Neutralize Poison,OVERRIDES,save_poison,Poison,detoxifies venom,,PHB,50,NEUTRALIZE POISON,TRUE,prose-sweep,core
spell_cloudkill,Cloudkill,TRIGGERS,save_poison,Saving Throw vs Poison,save required,,PHB,84,CLOUDKILL,TRUE,prose-sweep,core
spell_stinking_cloud,Stinking Cloud,TRIGGERS,save_poison,Saving Throw vs Poison,save required,,PHB,82,STINKING CLOUD,TRUE,prose-sweep,core
spell_atonement,Atonement,OVERRIDES,sys_alignment,Alignment,restores alignment standing,,PHB,51,ATONEMENT,TRUE,prose-sweep,core
spell_know_alignment,Know Alignment,FEEDS_INTO,sys_alignment,Alignment,reveals alignment,,PHB,47,KNOW ALIGNMENT,TRUE,prose-sweep,core
spell_detect_evil,Detect Evil,FEEDS_INTO,sys_alignment,Alignment,detects evil intent,,PHB,44,DETECT EVIL,TRUE,prose-sweep,core
spell_find_familiar,Find Familiar,FEEDS_INTO,sys_alignment,Alignment,familiar type by alignment,,PHB,66,FIND FAMILIAR,TRUE,prose-sweep,core
spell_infravision,Infravision,GATES,race_infravision,Infravision,grants the ability,,PHB,85,INFRAVISION,TRUE,prose-sweep,core
spell_darkness,Darkness,OVERRIDES,race_infravision,Infravision,blocks infrared sight,,PHB,66,DARKNESS 15 RADIUS,TRUE,prose-sweep,core
spell_invisibility,Invisibility,MODIFIES,cbt_surprise,Surprise,improves surprise,,PHB,71,INVISIBILITY,TRUE,prose-sweep,core
spell_bless,Bless,MODIFIES,cbt_morale,Morale,improves morale,,PHB,44,BLESS,TRUE,prose-sweep,core
spell_bless,Bless,MODIFIES,cbt_tohit,To-Hit Roll,attack bonus,,PHB,44,BLESS,TRUE,prose-sweep,core
spell_emotion,Emotion,MODIFIES,cbt_morale,Morale,fear or courage,,PHB,86,EMOTION,TRUE,prose-sweep,core
spell_insect_plague,Insect Plague,MODIFIES,cbt_morale,Morale,drives off low-morale creatures,,PHB,50,INSECT PLAGUE,TRUE,prose-sweep,core
spell_glyph_of_warding,Glyph of Warding,TRIGGERS,exp_level_loss,Level Loss,energy drain variant,,PHB,49,GLYPH OF WARDING,TRUE,prose-sweep,core
spell_spider_climb,Spider Climb,ALTERNATIVE_TO,thief_climb_walls,Climb Walls,scaling surfaces,,PHB,79,SPIDER CLIMB,TRUE,prose-sweep,core
spell_strength,Strength,MODIFIES,abil_strength,Strength,temporary increase,,PHB,79,STRENGTH,TRUE,prose-sweep,core
spell_plant_growth,Plant Growth,MODIFIES,ex_movement_rate,Movement Rate,impedes travel,,PHB,78,PLANT GROWTH,TRUE,prose-sweep,core
spell_dispel_magic,Dispel Magic,RESOLVED_BY,exp_level,Experience Level,probability by level difference,,PHB,67,DISPEL MAGIC,TRUE,prose-sweep,core
spell_permanency,Permanency,OVERRIDES,rule_spell_duration,Spell Duration,makes effect permanent,,PHB,90,PERMANENCY,TRUE,prose-sweep,core
spell_permanency,Permanency,CONSUMES,abil_constitution,Constitution,permanent point loss,,PHB,90,PERMANENCY,TRUE,prose-sweep,core
rule_communication,Communication,GATES,rule_negotiation,Negotiation,must be able to convey intent,,PHB,104,COMMUNICATION,TRUE,prose-sweep,core
rule_languages,Languages,GATES,rule_communication,Communication,common tongue,,PHB,104,COMMUNICATION,TRUE,prose-sweep,core
rule_negotiation,Negotiation,ALTERNATIVE_TO,cbt_melee,Melee Combat,resolving an encounter,,PHB,104,NEGOTIATION,TRUE,prose-sweep,core
rule_negotiation,Negotiation,CONSUMES,money_gp,Money,bribe toll or ransom,,PHB,104,NEGOTIATION,TRUE,prose-sweep,core
monster_intelligence,Monster Intelligence,MODIFIES,rule_negotiation,Negotiation,balances offer against expectation,,PHB,104,NEGOTIATION,TRUE,prose-sweep,core
rule_party_strength,Perceived Party Strength,MODIFIES,rule_negotiation,Negotiation,weakness is exploited,,PHB,104,NEGOTIATION,TRUE,prose-sweep,core
turn_undead,Turning Undead,DERIVED_FROM,sys_combat,Combat,a form of attack,,PHB,104,COMBAT,TRUE,prose-sweep,core
rule_breath_weapon,Breath Weapon,DERIVED_FROM,sys_combat,Combat,a form of attack,,PHB,104,COMBAT,TRUE,prose-sweep,core
rule_gaze_attack,Gaze Weapon,DERIVED_FROM,sys_combat,Combat,a form of attack,,PHB,104,COMBAT,TRUE,prose-sweep,core
cbt_initiative,Initiative,GATES,cbt_melee,Melee Combat,determines first blow,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_attacks_per_round,Attacks Per Melee Round,OVERRIDES,cbt_initiative,Initiative,multiple attackers strike first,against single-attack opponents,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
wpn_length,Weapon Length,MODIFIES,cbt_initiative,Initiative,affects order of attack,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
rule_position,Position,MODIFIES,cbt_initiative,Initiative,affects order of attack,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
spell_haste,Haste,MODIFIES,cbt_melee,Melee Combat,doubled attack rate,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
spell_slow,Slow,MODIFIES,cbt_melee,Melee Combat,halved attack rate,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_parry,Parry,MODIFIES,cbt_tohit,To-Hit Roll,strength bonus subtracted from opponent,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_parry,Parry,EXCLUDES,cbt_melee,Melee Attack,no return attack that round,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
abil_strength,Strength,FEEDS_INTO,cbt_parry,Parry,bonus becomes defensive,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_fall_back,Falling Back,ALTERNATIVE_TO,cbt_parry,Parry,may be combined,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_flee,Fleeing,TRIGGERS,cbt_rear_attack,Rear Attack,exposes the character,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
ex_movement_rate,Movement Rate,GATES,cbt_flee,Fleeing,pursuit requires equal speed,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_melee,Melee Combat,TRIGGERS,rule_poison_use,Poison,touch attack form,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_melee,Melee Combat,TRIGGERS,save_petrify,Petrification,touch attack form,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
cbt_melee,Melee Combat,TRIGGERS,exp_level_loss,Energy Level Loss,touch attack form,,PHB,104,MELEE COMBAT,TRUE,prose-sweep,core
rule_dm_discretion,DM Discretion,GATES,sys_psionics,Psionics,optional subsystem,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_intelligence,Intelligence,GATES,psi_ability,Psionic Ability,high score required,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_wisdom,Wisdom,GATES,psi_ability,Psionic Ability,high score required,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_charisma,Charisma,GATES,psi_ability,Psionic Ability,high score required,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_intelligence,Intelligence,MODIFIES,psi_ability,Psionic Ability,largest bonus to the roll,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_wisdom,Wisdom,MODIFIES,psi_ability,Psionic Ability,bonus to the roll,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
abil_charisma,Charisma,MODIFIES,psi_ability,Psionic Ability,bonus to the roll,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
race,Race,GATES,psi_ability,Psionic Ability,humans and possibly dwarves and halflings,,PHB,110,APPENDIX I PSIONICS,TRUE,prose-sweep,optional
psi_ability,Psionic Ability,EXCLUDED_FROM,sys_classes,Class Performance,does not affect class function,,PHB,110,PSIONIC ABILITY,TRUE,prose-sweep,optional
psi_ability,Psionic Ability,FEEDS_INTO,psi_strength_points,Psionic Strength,attack and defense pool,,PHB,110,PSIONIC ABILITY,TRUE,prose-sweep,optional
abil_wisdom,Wisdom Table I,MODIFIES,save_magical_attack,Magical Attack Adjustment,tabulated adjustment,,PHB,11,WISDOM TABLE I,TRUE,table-column,core
abil_dexterity,Dexterity Table I,MODIFIES,dex_reaction_adj,Reaction/Attacking Adjustment,tabulated adjustment,,PHB,11,DEXTERITY TABLE I,TRUE,table-column,core
abil_dexterity,Dexterity Table I,MODIFIES,dex_defensive_adj,Defensive Adjustment,tabulated adjustment,,PHB,11,DEXTERITY TABLE I,TRUE,table-column,core
abil_charisma,Charisma Table,MODIFIES,cha_max_henchmen,Maximum No. of Henchmen,tabulated adjustment,,PHB,13,CHARISMA TABLE,TRUE,table-column,core
abil_charisma,Charisma Table,MODIFIES,cha_loyalty_base,Loyalty Base,tabulated adjustment,,PHB,13,CHARISMA TABLE,TRUE,table-column,core
abil_charisma,Charisma Table,MODIFIES,cha_reaction_adj,Reaction Adjustment,tabulated adjustment,,PHB,13,CHARISMA TABLE,TRUE,table-column,core
spell_hold_person,Hold Person,TRIGGERS,rule_immobile,Immobilised Condition,target becomes automatically hittable,,PHB,,HOLD PERSON,TRUE,general-rule,core
spell_polymorph_self,Polymorph Self,EXCLUDES,rule_system_shock,System Shock Survival,no check required,,PHB,,POLYMORPH SELF,TRUE,correction,core
spell_shape_change,Shape Change,EXCLUDES,rule_system_shock,System Shock Survival,no shock incurred per alteration,,PHB,,SHAPE CHANGE,TRUE,correction,core
spell_polymorph_other,Polymorph Other,MODIFIES,rule_npc_characteristics,Personality and Mentality,recipient may take the new form mind,,PHB,,POLYMORPH OTHER,TRUE,correction,core
spell_polymorph_self,Polymorph Self,EXCLUDES,monster_special,Form Abilities,grants locomotion but not attacks or magic,,PHB,,POLYMORPH SELF,TRUE,correction,core
