source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
item_staff_slinging,Staff of Slinging,MODIFIES,wpn_range,Range,defines short medium and long bands,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_staff_slinging,Staff of Slinging,CONSUMES,rule_charges,Charges,giant-strength hurling costs a charge,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_staff_slinging,Charged Hurl,MODIFIES,cbt_damage,Damage,damage as a stone giant's boulder,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_staff_slinging,Staff of Slinging,MODIFIES,cbt_tohit,To-Hit Roll,bonus in all modes,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
exp_level,Druid Level,GATES,rule_charges,Recharging,only a high level druid may recharge it,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_staff_slinging,Missile Trajectory,CONSTRAINS,cbt_missile,Line of Fire,rising arc rather than flat trajectory,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_staff_spear,Staff-Spear,ALTERNATIVE_TO,wpn_stats,Weapon Form,functions as more than one weapon type,,UA,95,STAVES (III.D.2.),TRUE,page-sweep,optional
item_anything_wand,Anything Wand,ALTERNATIVE_TO,item_wand,Any Known Wand,duplicates other wands on command,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_anything_wand,Anything Wand,CONSTRAINS,item_anything_wand,Anything Wand,each wand type may be duplicated only once,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_anything_wand,Anything Wand,TRIGGERS,rule_item_destruction,Total Drain,three duplication demands expend it entirely,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_anything_wand,Anything Wand,EXCLUDED_FROM,rule_charges,Recharging,cannot be recharged,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_buckler_wand,Buckler Wand,ALTERNATIVE_TO,rule_shield,Buckler,transforms into a spiked buckler,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
class_cleric,Cleric,EXCLUDED_FROM,item_buckler_wand,Buckler Wand,unusable by clerics,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_buckler_wand,Buckler Form,EXCLUDES,rule_spell_casting,Spell Casting,no spells while in buckler form,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
rule_multiclass,Fighter Magic-User,OVERRIDES,item_buckler_wand,Casting Restriction,multi-classed characters may still cast,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
item_buckler_wand,Buckler Form,CONSTRAINS,thief_climb_walls,Climb Walls,thief abilities requiring hands are blocked,,UA,96,WANDS (III.D.2.),TRUE,page-sweep,optional
race_dwarf,Dwarf or Gnome,GATES,item_wand_metal_command,Wand of Metal Command,powers operate only for these races,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_metal_command,Wand of Metal Command,MODIFIES,money_gp,Gold and Lead,transmutes one metal into the other,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_metal_command,Wand of Metal Command,CONSUMES,rule_charges,Charges,cost scales with the power used,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_metal_command,Wand of Metal Command,GATES,spell_crystalbrittle,Crystalbrittle,casts as a high level magic-user,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_size_alteration,Wand of Size Alteration,MODIFIES,monster_size,Creature Size,enlarges or diminishes by half,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_size_alteration,Size Change,MODIFIES,abil_strength,Strength,strength scales to the giant of matching size,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_size_alteration,Size Change,FEEDS_INTO,sys_equipment,Carried Gear,possessions change with the creature,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_wand_size_alteration,Wand of Size Alteration,TRIGGERS,save_matrix,Saving Throw,target may resist,,UA,97,WANDS (III.D.2.),TRUE,page-sweep,optional
item_deck_illusions,Deck of Illusions,TRIGGERS,rule_illusion,Illusion,creates an audial and visual creature,,UA,99,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_deck_illusions,Deck of Illusions,CONSTRAINS,ex_movement_rate,Illusion Range,the illusion stays near the fallen card,,UA,99,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
spell_dispel_magic,Dispel Magic,OVERRIDES,item_deck_illusions,Deck of Illusions,dispelling blanks the card permanently,,UA,99,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
rule_declared_action,Picking Up the Card,OVERRIDES,item_deck_illusions,Illusion,retrieval instantly dispels it,,UA,99,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
rule_dm_discretion,DM Play,GATES,item_deck_illusions,Illusion Behaviour,illusions are played as real creatures,,UA,99,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_haversack,Heward's Handy Haversack,MODIFIES,enc_encumbrance,Encumbrance,holds far more than its size,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_haversack,Heward's Handy Haversack,OVERRIDES,rule_declared_action,Item Retrieval,the sought item is always on top,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_haversack,Heward's Handy Haversack,MODIFIES,item_saving_throw,Item Saving Throw,contents gain a bonus on all saves,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_horn_fog,Horn of Fog,TRIGGERS,rule_concealment,Concealment,creates a fog cloud,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
time_segment_round_turn,Rounds Sounded,MODIFIES,item_horn_fog,Fog Volume,each round adds to the cloud,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_pouch_accessibility,Pouch of Accessibility,MODIFIES,enc_encumbrance,Encumbrance,thirty pockets of extradimensional space,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_pouch_accessibility,Pouch of Accessibility,OVERRIDES,rule_declared_action,Item Retrieval,speaking the name calls the item forth,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_bag_holding,Extradimensional Space Rules,CONSTRAINS,item_pouch_accessibility,Pouch of Accessibility,the same placement strictures apply,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_prison_zagyg,Prison of Zagyg,DERIVED_FROM,cursed_item,Disguised Item,appears an ordinary birdcage,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
spell_detect_magic,Detect Magic,EXCLUDED_FROM,item_prison_zagyg,Prison of Zagyg,detection is unreliable or misleading,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_prison_zagyg,Prison of Zagyg,GATES,spell_anti_magic_shell,Anti-Magic Shell,carries a permanent shell,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Shoes of Fharlanghn,EXCLUDES,fatigue,Fatigue,the wearer never tires from walking,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Shoes of Fharlanghn,MODIFIES,ex_movement_rate,Overland Movement,sustains a high daily pace,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
sys_alignment,Neutral Alignment,GATES,item_shoes_fharlanghn,Additional Powers,further benefits by alignment,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Shoes of Fharlanghn,EXCLUDES,tbl_traps,Snares and Pits,the wearer never steps into them,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
rule_deity,Worship of Fharlanghn,GATES,item_shoes_fharlanghn,Greatest Powers,devotion unlocks the full effect,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Worshiper Powers,EXCLUDES,ex_mapping,Becoming Lost,impossible for the wearer,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Worshiper Powers,EXCLUDES,cbt_surprise,Surprise,nothing walking on earth can surprise the wearer,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_shoes_fharlanghn,Worshiper Powers,GATES,thief_climb_walls,Climb Walls,climbs as a high level thief,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
item_slippers_kicking,Slippers of Kicking,GATES,rule_open_hand_combat,Unarmed Attack,the feet become effective weapons,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep,optional
sword_alignment,Sword Alignment,GATES,item_magic_weapon,Final Word Sword,bonuses only for matching alignment,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_weapon,Final Word Sword,OVERRIDES,cbt_initiative,Initiative,always strikes last in the round,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_weapon,Final Word Sword,OVERRIDES,cbt_tohit,To-Hit Roll,strikes unerringly against earlier attackers,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
cbt_melee,Attacking the Wielder,TRIGGERS,item_magic_weapon,Final Word Retaliation,any earlier attacker is struck regardless of success,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
cbt_attacks_per_round,Attacks Per Round,CONSTRAINS,item_magic_weapon,Final Word Retaliation,capped at the wielder's attack rate,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_weapon,Weapon Plus,CONSTRAINS,monster_special,Weapon Threshold,creatures needing a higher plus are unharmed,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_axe_hurling,Axe of Hurling,ALTERNATIVE_TO,cbt_missile,Missile Discharge,returns to the thrower,,UA,105,MISCELLANEOUS WEAPONS (III.H.2.),TRUE,page-sweep,optional
rule_time,Familiarity and Practice,GATES,item_axe_hurling,Axe of Hurling,the power is discovered over time,,UA,105,MISCELLANEOUS WEAPONS (III.H.2.),TRUE,page-sweep,optional
item_magic_dart,Magic Dart,MODIFIES,cbt_damage,Damage,fixed damage against any size of creature,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_dart,Missed Dart,TRIGGERS,rule_item_destruction,Loss of Dweomer,a miss expends the magic,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_dart,Magic Dart,MODIFIES,wpn_range,Range,double the range of ordinary darts,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_buckle_knife,Buckle Knife,MODIFIES,rule_disguise,Concealment,hilt resembles a belt ornament,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_magic_quarterstaff,Magic Quarterstaff,MODIFIES,wpn_length,Weapon Length,alters length on command,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
item_scimitar_speed,Scimitar of Speed,MODIFIES,cbt_initiative,Initiative,acts before other combatants,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep,optional
sys_classes,Character Class,GATES,cbt_pummel_grapple,Pummeling,player characters humans giants and vampires may pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
monster_undead,Most Undead,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling,cannot pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
monster_dragon,Dragons,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling,cannot pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
rule_planar_travel,Prime Material Native,GATES,cbt_pummel_grapple,Pummeling Target,target must be a native organic creature,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
monster_demon_devil,Demons and Elementals,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling Target,cannot be pummeled,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
rule_prone,Prone Target,OVERRIDES,monster_size,Size Restriction,any size may be pummeled when prone,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
cbt_surprise,Surprise,OVERRIDES,cbt_pummel_grapple,Initiative Penalty,surprise attacks avoid the penalty,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
cbt_rear_attack,Rear Attack,OVERRIDES,cbt_pummel_grapple,Initiative Penalty,attacks from behind avoid the penalty,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
cbt_surprise,Surprise Pummel,MODIFIES,cbt_tohit,To-Hit Roll,bonus to strike,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
sys_equipment,Pummeling Implement,FEEDS_INTO,cbt_pummel_grapple,Pummeling,the item used determines the result,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
sys_armor,Opponent Vulnerability,FEEDS_INTO,cbt_pummel_grapple,Pummeling,target protection determines the result,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep,optional
spell_permanency,Permanency,CONSTRAINS,rule_spell_casting,Eligible Spells,only an enumerated list may be made permanent,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
rule_item_material,Non-Living Target,MODIFIES,spell_permanency,Constitution Loss,greatly reduced risk on objects,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
item_ring,Spell Storing Device,OVERRIDES,spell_permanency,Constitution Loss,charging a device always costs a point,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
spell_permanency,Permanency,GATES,race_infravision,Infravision,may be made permanent on a person,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
spell_permanency,Permanency,GATES,rule_ultravision,Ultravision,may be made permanent on a person,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
spell_permanency,Permanency,GATES,rule_languages,Comprehend Languages and Tongues,may be made permanent,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
spell_sertens_spell_immunity,Serten's Spell Immunity,MODIFIES,save_spell,Saving Throw vs Spell,tiered bonuses by spell family,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
rule_spell_level,Spell Power,FEEDS_INTO,spell_sertens_spell_immunity,Bonus Tier,weaker enchantments give the largest bonus,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
spell_sertens_spell_immunity,Serten's Spell Immunity,GATES,spell_cantrip,Person-Affecting Cantrips,cantrips are covered by the lowest tier,,UA,81,SPELL EXPLANATIONS,TRUE,page-sweep,optional
rule_underwater,Underwater,MODIFIES,rule_spell_casting,Spell Effects,many spells behave differently submerged,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_underwater,Underwater,EXCLUDES,rule_uncontrolled_fire,Ignition,firewater cannot be lit underwater,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_underwater,Underwater,MODIFIES,spell_lightning_bolt,Chain Lightning,doubled radius but reduced damage,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_underwater,Underwater,CONSTRAINS,spell_melfs_acid_arrow,Acid Duration,acid is washed away in a round,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_underwater,Underwater,MODIFIES,spell_mordenkainens_mansion,Mansion Interior,may be filled with water or kept dry,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_underwater,Underwater,MODIFIES,spell_phantom_steed,Phantom Steed,becomes a hippocampus without flight,,UA,82,THE ADVENTURE (UNDERWATER ADVENTURES),TRUE,page-sweep,optional
rule_birth,Circumstances of Birth,FEEDS_INTO,rule_char_gen,Character Generation,order of birth and parental status,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
rule_birth,Parents' Marital Status,MODIFIES,campaign_social_class,Social Class,illegitimacy lowers standing by one class,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
race,Race,MODIFIES,rule_birth,Birth Table,racial modifiers to both rolls,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
race_subrace,Elven Subrace,MODIFIES,rule_birth,Birth Table,each elven stock has its own modifier,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
race_half_orc,Half-Orc,MODIFIES,rule_birth,Birth Table,the only positive racial modifier,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
rule_dm_discretion,DM Judgement,GATES,rule_birth,Circumstances of Birth,referee fits results to the campaign,,UA,83,CIRCUMSTANCES OF BIRTH,TRUE,page-sweep,optional
spell_leomunds_shelter,Leomund's Secure Shelter,GATES,rule_rest,Rest and Recovery,provides a secure lodging,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
exp_level,Caster Level,MODIFIES,spell_leomunds_shelter,Floor Area,size scales with level,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
rule_terrain,Local Materials,CONSTRAINS,spell_leomunds_shelter,Construction,built from whatever is common nearby,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
spell_leomunds_shelter,Secure Shelter,EXCLUDES,cbt_missile,Normal Missiles,impervious to ordinary missile fire,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
rule_siege_engine,Siege Machinery,OVERRIDES,spell_leomunds_shelter,Missile Immunity,engine and giant missiles still penetrate,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
spell_wizard_lock,Wizard Lock,FEEDS_INTO,spell_leomunds_shelter,Door and Shutters,openings are magically secured,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
spell_leomunds_shelter,Secure Shelter,EXCLUDES,rule_temperature,Heating and Cooling,provides no climate control,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
rule_temperature,Extreme Heat,MODIFIES,spell_leomunds_shelter,Occupants,affects the dwelling and those inside,,UA,57,MAGIC-USER SPELLS,TRUE,page-sweep,optional
rule_light,Nearby Light,OVERRIDES,rule_ultravision,Ultravision,brightness blinds the eyes to dimmer areas,,UA,58,MAGIC-USER SPELLS,TRUE,page-sweep,optional
item_magic_item,Magic Item Radiance,OVERRIDES,rule_ultravision,Ultravision,item glow spoils the ability,,UA,58,MAGIC-USER SPELLS,TRUE,page-sweep,optional
rule_ultravision,Ultravision,CONSUMES,tbl_gem_value,Amethyst,a costly gem is expended,,UA,58,MAGIC-USER SPELLS,TRUE,page-sweep,optional
spell_avoidance,Avoidance,EXCLUDES,cbt_melee,Touching the Object,living creatures cannot approach,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,page-sweep,optional
tbl_height_weight,Relative Mass,GATES,spell_avoidance,Avoidance,who is repulsed depends on comparative mass,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_avoidance,Avoidance,EXCLUDED_FROM,rule_player_character,Living Targets,cannot be cast upon living things,,UA,58,MAGIC-USER SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_binding,Binding,TRIGGERS,rule_imprisonment,Imprisonment,six distinct forms of confinement,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,FEEDS_INTO,spell_binding,Binding Duration,duration scales per level,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
monster_hd,Subject Hit Dice,CONSTRAINS,spell_binding,Binding,success depends on level against hit dice,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
rule_assistant_casters,Assisting Magic-Users,MODIFIES,spell_binding,Effective Caster Level,helpers add fractions of their levels,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
rule_assistant_casters,Assisting Magic-Users,CONSTRAINS,spell_binding,Binding,no more than six may assist,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
spell_binding,Chaining,TRIGGERS,rule_antipathy,Antipathy,restraints repel all but the caster,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
spell_binding,Metamorphosis,MODIFIES,monster_special,Corporeal Form,subject becomes noncorporeal but for the head,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
spell_binding,Hedged Prison,GATES,rule_planar_travel,Confined Area,subject is transported and cannot wander,,UA,64,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,GATES,spell_chromatic_orb,Chromatic Orb,each level unlocks a stronger orb,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Chromatic Orb,MODIFIES,cbt_damage,Damage,damage scales with the orb colour,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Pearly Orb,TRIGGERS,ex_light_vision,Blindness,failed save blinds the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Ruby Orb,MODIFIES,abil_strength,Strength,temporary point loss,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Ruby Orb,MODIFIES,abil_dexterity,Dexterity,temporary point loss,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Flame Orb,TRIGGERS,rule_uncontrolled_fire,Fire,ignites combustibles near the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Emerald Orb,TRIGGERS,spell_stinking_cloud,Stinking Cloud,creates a cloud around the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Sapphire Orb,TRIGGERS,rule_immobile,Paralysis,failed save immobilises,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Amethyst Orb,TRIGGERS,save_petrify,Petrification,failed save turns the target to stone,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_chromatic_orb,Ashen Orb,TRIGGERS,death_character,Death,failed save is fatal,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
spell_cure_blindness,Cure Blindness,OVERRIDES,spell_chromatic_orb,Amber Orb Blindness,negates the effect,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep,optional
comeliness,Illusionist Comeliness,RESOLVED_BY,spell_fascinate,Fascinate,obedience checked against comeliness,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_fascinate,Fascinate,TRIGGERS,save_spell,Saving Throw vs Spell,target may resist entirely,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
rule_request_danger,Hazardous Requests,MODIFIES,spell_fascinate,Obedience Check,dangerous demands worsen the roll,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_fascinate,Exceeded Comeliness,TRIGGERS,cbt_encounter_reactions,Rage and Hate,the spell shatters and the subject turns hostile,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
monster_intelligence,Animal Intelligence,CONSTRAINS,spell_fascinate,Duration,ordinary creatures remain fascinated only days,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
rule_character_actions,Good Treatment,MODIFIES,spell_fascinate,Voluntary Loyalty,kindness may convert the subject permanently,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
comeliness,Comeliness,FEEDS_INTO,hench_loyalty,Voluntary Following,chance of befriending scales with comeliness,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,CONSUMES,rule_rest,Sleep,requires eight undisturbed hours,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,MODIFIES,hit_points,Hit Points,may restore lost points,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,OVERRIDES,rule_body_part_loss,Body Member Loss,may restore a lost hand or foot,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,FEEDS_INTO,tbl_treasure_map,Treasure Location,improves chances of finding riches,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,FEEDS_INTO,ex_mapping,Safe Path,locates a route through wilderness,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream Scrying,TRIGGERS,save_spell,Saving Throw vs Spell,powerful creatures may detect the scrying,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
monster_hd,Hit Dice,GATES,spell_dream,Scrying Detection,only stronger creatures get the save,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
spell_dream,Dream,CONSTRAINS,death_character,Revival,dreamed life is strictly temporary,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
exp_level,Caster Level,CONSTRAINS,spell_dream,Temporary Effect,duration of dreamed results scales with level,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
rule_dm_discretion,DM Limits,CONSTRAINS,spell_dream,Dream,results must be strictly bounded,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep,optional
item_oil_sharpness,Oil of Sharpness,MODIFIES,cbt_tohit,To-Hit Roll,bonus determined randomly,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_oil_sharpness,Oil of Sharpness,MODIFIES,cbt_damage,Damage,bonus determined randomly,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_oil_timelessness,Oil of Timelessness,OVERRIDES,rule_aging,Aging,a year passes as a day for the coated object,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_oil_timelessness,Oil of Timelessness,MODIFIES,item_saving_throw,Item Saving Throw,coated objects gain a bonus,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
rule_item_material,Formerly Living Matter,GATES,item_oil_timelessness,Oil of Timelessness,works only on organic substances,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_philter_beauty,Philter of Beauty,MODIFIES,abil_charisma,Charisma,temporary increase to a ceiling,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_philter_beauty,Philter of Beauty,MODIFIES,comeliness,Comeliness,temporary increase,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_philter_beauty,Expiry in View,TRIGGERS,cbt_encounter_reactions,Hostile Reaction,influenced creatures attack when the effect lapses,,UA,91,TREASURE (POTIONS),TRUE,page-sweep,optional
item_scroll,Protection from Poison,EXCLUDES,save_poison,Poison,no form of poison affects the reader,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
item_scroll,Protection from Poison,OVERRIDES,save_poison,Existing Poison,neutralises poison already in the system,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
item_scroll,Protection from Traps,EXCLUDES,tbl_traps,Traps,traps do not function against the protected,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep,optional
